id,title,source,category,tags,trust,description,collapsed_count,model_key,thumb_url,product_url,image_url
outdoors-rocking-chair-beaver-dam-outdoor-serenity-dining-chair-dining-height,Beaver Dam Outdoor Serenity Dining Chair (DINING HEIGHT),OutdoorsRockingChair.com,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,retailer: recycled plastic / poly lumber brands,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/outdoors-rocking-chair-beaver-dam-outdoor-serenity-dining-chair-dining-height.jpg,https://www.outdoorsrockingchair.com/products/beaver-dam-woodworks-serenity-dining-chair,https://cdn.shopify.com/s/files/1/0814/7461/files/Beaver_Dam_Outdoor_Serenity_Dining_Chair_DINING_HEIGHT_GRAY_AND_PATRIOT_BLUE.png?v=1767123312
outdoors-rocking-chair-luxcraft-recycled-plastic-urban-arm-chair-dining-height,LuxCraft Recycled Plastic Urban Arm Chair (DINING HEIGHT),OutdoorsRockingChair.com,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,retailer: recycled plastic / poly lumber brands,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/outdoors-rocking-chair-luxcraft-recycled-plastic-urban-arm-chair-dining-height.jpg,https://www.outdoorsrockingchair.com/products/luxcraft-recycled-plastic-urban-arm-chair-dining-height,https://cdn.shopify.com/s/files/1/0814/7461/files/UARCDAMB_Urban_Arm_Chair_Dining_Height_Antique_Mahogany_Black.jpg?v=1748338628
outdoors-rocking-chair-luxcraft-recycled-plastic-urban-chat-deck-chair,LuxCraft Recycled Plastic Urban Chat Deck Chair,OutdoorsRockingChair.com,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,retailer: recycled plastic / poly lumber brands,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/outdoors-rocking-chair-luxcraft-recycled-plastic-urban-chat-deck-chair.jpg,https://www.outdoorsrockingchair.com/products/luxcraft-recycled-plastic-urban-chat-deck-chair,https://cdn.shopify.com/s/files/1/0814/7461/files/LuxCraft_Recycled_Plastic_Urban_Chat_Deck_Chair_Patriot_Blue_White.png?v=1768404980
outdoors-rocking-chair-perfect-choice-furniture-recycled-plastic-stanton-dining-height-arm-chair,Perfect Choice Furniture Recycled Plastic Stanton Dining Height Arm Chair,OutdoorsRockingChair.com,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,retailer: recycled plastic / poly lumber brands,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/outdoors-rocking-chair-perfect-choice-furniture-recycled-plastic-stanton-dining-height-arm-chair.jpg,https://www.outdoorsrockingchair.com/products/perfect-choice-furniture-recycled-plastic-stanton-dining-height-arm-chair-lead-time-to-ship-7-to-10-business-days,https://cdn.shopify.com/s/files/1/0814/7461/products/PerfectChoiceFurnitureRecycledPlasticStantonDiningHeightArmChair.png?v=1612387263
outdoors-rocking-chair-leisure-lawns-amish-made-recycled-plastic-english-garden-arm-chair-model-221d,Leisure Lawns Amish Made Recycled Plastic English Garden Arm Chair Model #221D (Dining Height)- LEAD TIME TO SHIP 8 WEEKS OR LESS,OutdoorsRockingChair.com,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,retailer: recycled plastic / poly lumber brands,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/outdoors-rocking-chair-leisure-lawns-amish-made-recycled-plastic-english-garden-arm-chair-model-221d.jpg,https://www.outdoorsrockingchair.com/products/leisure-lawns-amish-made-recycled-plastic-english-garden-arm-chair-model-221d-dining-height,https://cdn.shopify.com/s/files/1/0814/7461/products/LeisureLawnsAmishMadeRecycledPlasticEnglishGardenChairModel_221D.jpg?v=1670454347
outdoors-rocking-chair-luxcraft-recycled-plastic-classic-arm-chair-dining-height,LuxCraft Recycled Plastic Classic Arm Chair (DINING HEIGHT),OutdoorsRockingChair.com,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,retailer: recycled plastic / poly lumber brands,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/outdoors-rocking-chair-luxcraft-recycled-plastic-classic-arm-chair-dining-height.jpg,https://www.outdoorsrockingchair.com/products/luxcraft-recycled-plastic-captain-chair-dining-height,https://cdn.shopify.com/s/files/1/0814/7461/files/CACDPBS_Classic_Arm_Chair_Dining_Height_Patriot_Blue_Slate.jpg?v=1768839346
outdoors-rocking-chair-tailwind-furniture-recycled-plastic-dining-chair-with-arms-dc-365xar,Tailwind Furniture Recycled Plastic Dining Chair with Arms - DC 365XAR,OutdoorsRockingChair.com,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,retailer: recycled plastic / poly lumber brands,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/outdoors-rocking-chair-tailwind-furniture-recycled-plastic-dining-chair-with-arms-dc-365xar.jpg,https://www.outdoorsrockingchair.com/products/tailwind-furniture-recycled-plastic-dining-chair-dc-365xar,https://cdn.shopify.com/s/files/1/0814/7461/products/patio-dining-chair-tailwind-furniture-recycled-plastic-dining-chair-dc-365xar-1.JPG?v=1627571125
charming-bench-glennville-dining-arm-chair,Glennville Dining Arm Chair,CharmingBench.com,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,retailer: Highwood poly / recycled plastic furniture,poly / recycled plastic / synthetic wood；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/charming-bench-glennville-dining-arm-chair.jpg,https://thecharmingbenchcompany.com/products/glennville-dining-arm-chair,https://cdn.shopify.com/s/files/1/0515/8169/products/glennville-dining-arm-chair-arm-chair-weathered-acorn-39040566034658.jpg?v=1677827751
charming-bench-springville-dining-arm-chair,Springville Dining Arm Chair,CharmingBench.com,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,retailer: Highwood poly / recycled plastic furniture,poly / recycled plastic / synthetic wood；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/charming-bench-springville-dining-arm-chair.jpg,https://thecharmingbenchcompany.com/products/springville-dining-arm-chair-1,https://cdn.shopify.com/s/files/1/0515/8169/products/springville-dining-arm-chair-arm-chair-weathered-acorn-39042364866786.jpg?v=1677855470
charming-bench-classic-dining-arm-chair,Classic Dining Arm Chair,CharmingBench.com,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,retailer: Wildridge Poly Furniture poly / recycled plastic furniture,poly / recycled plastic / synthetic wood；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/charming-bench-classic-dining-arm-chair.jpg,https://thecharmingbenchcompany.com/products/little-cottage-co-classic-side-chair-with-arms,https://cdn.shopify.com/s/files/1/0515/8169/files/LCC_254_AB.jpg?v=1767719653
charming-bench-heritage-dining-arm-chair,Heritage Dining Arm Chair,CharmingBench.com,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,retailer: Wildridge Poly Furniture poly / recycled plastic furniture,poly / recycled plastic / synthetic wood；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/charming-bench-heritage-dining-arm-chair.jpg,https://thecharmingbenchcompany.com/products/little-cottage-co-heritage-dining-chair-with-arms,https://cdn.shopify.com/s/files/1/0515/8169/files/LCC_154_TLG_BK.jpg?v=1765164101
charming-bench-heritage-garden-chair,Heritage Garden Chair,CharmingBench.com,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,retailer: Wildridge Poly Furniture poly / recycled plastic furniture,poly / recycled plastic / synthetic wood；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/charming-bench-heritage-garden-chair.jpg,https://thecharmingbenchcompany.com/products/little-cottage-co-heritage-garden-chair,https://cdn.shopify.com/s/files/1/0515/8169/files/LCC_123_AB.jpg?v=1765165410
